25,66
95,21
1,4
1,5
1,7
1,10
1,12
1,19
1,21
1,24
1,25
1,26
1,28
1,29
1,32
1,33
1,37
1,38
1,48
1,49
1,52
1,54
1,57
1,60
1,61
1,66
1,73
1,74
1,77
1,80
1,84
1,88
1,90
1,93
1,94
1,95
1,96
1,98
1,99
2,1
2,2
2,3
2,6
2,15
2,16
2,19
2,21
2,23
2,24
2,28
2,29
2,34
2,35
2,40
2,44
2,46
2,51
2,52
2,63
2,65
2,66
2,68
2,69
2,73
2,75
2,76
2,77
2,81
2,82
2,84
2,87
2,90
2,91
3,1
3,17
3,18
3,20
3,22
3,26
3,28
3,32
3,38
3,42
3,45
3,48
3,55
3,56
3,57
3,58
3,59
3,60
3,65
3,70
3,74
3,77
3,78
3,84
3,85
3,94
3,95
3,98
4,6
4,17
4,22
4,25
4,31
4,35
4,37
4,41
4,47
4,50
4,53
4,55
4,66
4,67
4,68
4,69
4,70
4,72
4,81
4,82
4,84
4,85
4,87
4,88
4,90
4,95
5,1
5,4
5,6
5,12
5,17
5,20
5,21
5,22
5,23
5,24
5,32
5,34
5,39
5,41
5,43
5,44
5,47
5,49
5,51
5,54
5,56
5,63
5,64
5,66
5,67
5,76
5,80
5,83
5,86
5,87
5,88
5,89
5,95
5,96
5,97
5,98
6,1
6,6
6,9
6,10
6,14
6,18
6,19
6,28
6,30
6,31
6,34
6,35
6,41
6,47
6,55
6,58
6,61
6,64
6,70
6,73
6,77
6,82
6,84
6,87
6,91
6,92
6,94
6,95
7,5
7,7
7,13
7,16
7,19
7,21
7,23
7,26
7,27
7,29
7,31
7,33
7,34
7,41
7,42
7,43
7,44
7,47
7,50
7,52
7,57
7,61
7,65
7,68
7,69
7,73
7,76
7,81
7,85
7,89
8,1
8,5
8,7
8,16
8,18
8,26
8,27
8,28
8,30
8,34
8,40
8,48
8,55
8,59
8,67
8,68
8,70
8,73
8,78
8,83
8,85
8,86
8,87
8,90
8,93
9,8
9,9
9,12
9,13
9,17
9,19
9,20
9,23
9,24
9,27
9,29
9,30
9,32
9,35
9,36
9,37
9,38
9,40
9,49
9,50
9,51
9,53
9,55
9,58
9,60
9,61
9,62
9,66
9,67
9,68
9,69
9,70
9,72
9,78
9,82
9,93
9,95
9,98
10,7
10,13
10,19
10,21
10,22
10,23
10,25
10,31
10,37
10,42
10,47
10,49
10,51
10,52
10,57
10,58
10,60
10,61
10,62
10,66
10,71
10,75
10,77
10,78
10,82
10,83
10,91
10,97
11,1
11,4
11,7
11,14
11,19
11,29
11,30
11,31
11,34
11,35
11,38
11,42
11,43
11,46
11,48
11,49
11,57
11,61
11,63
11,65
11,69
11,70
11,75
11,76
11,77
11,79
11,88
11,89
11,90
11,93
11,98
12,3
12,11
12,13
12,17
12,19
12,21
12,26
12,28
12,33
12,34
12,36
12,37
12,40
12,41
12,42
12,49
12,54
12,59
12,61
12,62
12,67
12,69
12,72
12,74
12,76
12,77
12,78
12,80
12,84
12,86
12,88
12,90
12,93
13,2
13,5
13,8
13,10
13,11
13,18
13,21
13,23
13,30
13,31
13,34
13,36
13,39
13,42
13,46
13,48
13,52
13,54
13,62
13,74
13,76
13,77
13,78
13,84
13,87
13,89
13,90
13,96
13,98
13,99
14,2
14,4
14,9
14,11
14,13
14,14
14,15
14,16
14,20
14,23
14,28
14,29
14,30
14,31
14,32
14,33
14,34
14,35
14,37
14,41
14,42
14,47
14,49
14,55
14,56
14,61
14,64
14,65
14,68
14,74
14,80
14,85
14,86
14,87
14,95
15,5
15,6
15,7
15,10
15,12
15,14
15,16
15,19
15,22
15,25
15,26
15,27
15,29
15,34
15,36
15,38
15,39
15,41
15,45
15,46
15,49
15,53
15,56
15,61
15,63
15,68
15,73
15,76
15,84
15,85
15,86
15,95
15,97
15,98
15,99
16,1
16,2
16,6
16,16
16,17
16,18
16,24
16,29
16,34
16,35
16,36
16,37
16,44
16,47
16,48
16,51
16,53
16,58
16,59
16,60
16,69
16,72
16,73
16,78
16,86
16,87
16,98
17,4
17,6
17,9
17,10
17,11
17,12
17,13
17,19
17,20
17,27
17,29
17,36
17,46
17,51
17,57
17,60
17,61
17,63
17,68
17,69
17,72
17,73
17,75
17,79
17,86
17,96
18,2
18,4
18,5
18,6
18,8
18,10
18,14
18,16
18,17
18,20
18,22
18,24
18,26
18,27
18,31
18,34
18,36
18,37
18,38
18,40
18,44
18,47
18,50
18,52
18,55
18,60
18,61
18,62
18,64
18,67
18,69
18,70
18,72
18,74
18,83
18,86
18,87
18,88
18,98
18,99
19,3
19,4
19,6
19,9
19,14
19,16
19,24
19,32
19,39
19,41
19,44
19,45
19,46
19,49
19,52
19,53
19,54
19,55
19,63
19,68
19,71
19,72
19,76
19,85
19,86
19,87
19,92
19,95
19,97
19,98
20,1
20,3
20,7
20,12
20,14
20,16
20,18
20,21
20,23
20,24
20,25
20,28
20,29
20,30
20,32
20,36
20,40
20,48
20,49
20,56
20,58
20,62
20,63
20,64
20,65
20,67
20,68
20,69
20,78
20,79
20,80
20,81
20,82
20,88
20,90
20,91
20,95
20,98
21,5
21,6
21,8
21,9
21,10
21,11
21,13
21,14
21,15
21,20
21,23
21,27
21,37
21,39
21,46
21,48
21,51
21,59
21,61
21,62
21,64
21,66
21,70
21,72
21,74
21,86
21,88
21,90
21,96
21,98
22,1
22,2
22,5
22,6
22,11
22,14
22,16
22,21
22,22
22,30
22,32
22,34
22,36
22,37
22,38
22,43
22,44
22,45
22,49
22,50
22,54
22,56
22,58
22,60
22,61
22,62
22,63
22,71
22,72
22,74
22,76
22,79
22,82
22,84
22,86
22,90
22,93
22,97
23,4
23,7
23,12
23,14
23,20
23,24
23,27
23,28
23,36
23,43
23,48
23,58
23,61
23,63
23,64
23,69
23,71
23,73
23,77
23,78
23,79
23,80
23,83
23,85
23,91
23,94
23,97
23,98
23,99
24,14
24,15
24,18
24,19
24,22
24,26
24,33
24,36
24,38
24,44
24,53
24,55
24,56
24,59
24,63
24,72
24,76
24,83
24,86
24,92
25,2
25,4
25,5
25,11
25,16
25,18
25,19
25,21
25,23
25,24
25,30
25,32
25,33
25,37
25,42
25,49
25,50
25,51
25,53
25,62
25,68
25,70
25,71
25,72
25,81
25,87
25,90
25,98
26,2
26,3
26,4
26,8
26,9
26,11
26,14
26,21
26,22
26,23
26,25
26,26
26,32
26,34
26,37
26,38
26,44
26,64
26,65
26,66
26,68
26,69
26,70
26,71
26,78
26,80
26,83
26,84
26,85
26,92
26,99
27,1
27,5
27,6
27,12
27,16
27,18
27,19
27,22
27,25
27,26
27,29
27,37
27,38
27,41
27,43
27,45
27,50
27,51
27,57
27,59
27,60
27,61
27,66
27,71
27,72
27,75
27,79
27,81
27,87
27,92
27,94
27,99
28,8
28,10
28,14
28,17
28,21
28,30
28,31
28,34
28,35
28,40
28,41
28,44
28,48
28,52
28,53
28,54
28,65
28,66
28,83
28,86
28,88
28,92
28,96
29,7
29,8
29,9
29,12
29,15
29,16
29,18
29,20
29,22
29,24
29,26
29,29
29,30
29,36
29,38
29,46
29,49
29,51
29,52
29,62
29,64
29,67
29,70
29,74
29,79
29,85
29,92
29,95
29,97
29,98
30,2
30,3
30,4
30,6
30,7
30,11
30,15
30,21
30,22
30,23
30,29
30,52
30,53
30,59
30,61
30,69
30,71
30,73
30,74
30,80
30,81
30,83
30,84
30,86
30,93
30,96
30,98
31,1
31,11
31,13
31,15
31,16
31,17
31,18
31,21
31,22
31,23
31,25
31,35
31,41
31,42
31,47
31,49
31,53
31,56
31,64
31,65
31,67
31,68
31,73
31,74
31,85
31,87
31,90
31,91
31,94
32,3
32,5
32,9
32,10
32,13
32,14
32,15
32,18
32,29
32,31
32,35
32,40
32,41
32,43
32,44
32,50
32,52
32,57
32,58
32,59
32,62
32,64
32,67
32,69
32,72
32,82
32,84
32,88
32,90
32,91
32,95
33,2
33,4
33,5
33,6
33,9
33,16
33,21
33,24
33,25
33,28
33,29
33,34
33,36
33,42
33,43
33,55
33,58
33,59
33,62
33,65
33,66
33,67
33,77
33,79
33,84
33,85
33,88
33,92
33,93
34,2
34,3
34,4
34,7
34,36
34,39
34,40
34,41
34,42
34,44
34,47
34,48
34,51
34,54
34,55
34,57
34,62
34,68
34,73
34,86
34,87
34,97
34,98
35,4
35,10
35,11
35,14
35,15
35,16
35,17
35,18
35,31
35,37
35,38
35,42
35,48
35,49
35,51
35,53
35,57
35,58
35,62
35,66
35,68
35,69
35,71
35,73
35,77
35,83
35,84
35,85
35,86
35,87
35,90
35,93
35,98
36,1
36,9
36,10
36,15
36,16
36,17
36,18
36,25
36,27
36,31
36,32
36,33
36,38
36,43
36,46
36,49
36,64
36,65
36,68
36,69
36,70
36,71
36,73
36,74
36,76
36,84
36,87
36,89
36,90
36,93
36,94
36,99
37,5
37,6
37,9
37,13
37,17
37,19
37,20
37,23
37,24
37,25
37,26
37,28
37,39
37,48
37,51
37,52
37,63
37,67
37,69
37,72
37,78
37,82
37,84
37,90
37,97
37,99
38,5
38,6
38,10
38,17
38,18
38,22
38,24
38,33
38,36
38,39
38,41
38,45
38,52
38,57
38,60
38,71
38,72
38,73
38,74
38,84
38,90
38,98
39,2
39,3
39,8
39,10
39,11
39,13
39,15
39,16
39,17
39,24
39,26
39,38
39,42
39,52
39,56
39,59
39,64
39,75
39,76
39,82
39,85
39,89
39,90
39,91
39,92
39,99
40,1
40,2
40,5
40,10
40,16
40,18
40,22
40,23
40,24
40,26
40,29
40,30
40,36
40,41
40,42
40,44
40,45
40,47
40,49
40,51
40,53
40,56
40,60
40,61
40,62
40,63
40,64
40,65
40,66
40,70
40,71
40,72
40,74
40,76
40,78
40,86
40,89
40,94
40,96
41,1
41,7
41,8
41,9
41,11
41,13
41,16
41,20
41,21
41,22
41,23
41,25
41,26
41,27
41,32
41,34
41,37
41,38
41,39
41,43
41,45
41,46
41,48
41,49
41,67
41,68
41,69
41,71
41,73
41,79
41,82
41,83
41,88
41,89
41,92
41,99
42,3
42,5
42,6
42,9
42,11
42,26
42,34
42,36
42,51
42,56
42,57
42,58
42,62
42,64
42,70
42,72
42,91
42,95
42,97
43,3
43,6
43,7
43,11
43,14
43,18
43,21
43,23
43,25
43,26
43,36
43,38
43,44
43,47
43,49
43,55
43,57
43,59
43,61
43,63
43,64
43,66
43,70
43,78
43,79
43,81
43,82
43,83
43,84
43,85
43,88
43,92
43,98
43,99
44,10
44,17
44,24
44,26
44,27
44,28
44,29
44,33
44,34
44,42
44,45
44,47
44,54
44,60
44,62
44,66
44,68
44,78
44,79
44,81
44,86
44,88
44,89
44,90
44,92
44,94
44,98
45,2
45,10
45,14
45,18
45,20
45,23
45,25
45,27
45,28
45,29
45,30
45,32
45,34
45,38
45,53
45,54
45,56
45,58
45,62
45,63
45,66
45,67
45,72
45,78
45,79
45,83
45,85
45,93
45,94
45,97
45,99
46,2
46,5
46,7
46,8
46,10
46,16
46,21
46,23
46,25
46,31
46,32
46,33
46,38
46,39
46,45
46,49
46,50
46,51
46,55
46,56
46,63
46,69
46,72
46,74
46,79
46,80
46,81
46,86
46,88
46,91
46,95
46,96
46,97
47,1
47,8
47,11
47,14
47,16
47,19
47,22
47,23
47,28
47,37
47,38
47,39
47,41
47,43
47,47
47,48
47,56
47,59
47,65
47,71
47,89
47,92
47,93
47,96
47,98
47,99
48,3
48,18
48,21
48,22
48,29
48,32
48,34
48,36
48,43
48,49
48,54
48,55
48,68
48,70
48,72
48,73
48,75
48,77
48,78
48,83
48,85
48,86
48,88
48,89
48,92
48,94
48,95
48,96
49,7
49,9
49,10
49,11
49,13
49,15
49,22
49,23
49,29
49,30
49,31
49,41
49,44
49,47
49,50
49,57
49,58
49,68
49,72
49,78
49,79
49,80
49,82
49,83
49,86
49,89
49,90
49,99
50,2
50,6
50,7
50,8
50,12
50,16
50,26
50,35
50,36
50,37
50,39
50,40
50,41
50,45
50,49
50,55
50,56
50,57
50,64
50,66
50,68
50,82
50,83
50,84
50,89
50,91
50,93
50,94
50,96
50,98
51,1
51,4
51,7
51,8
51,10
51,12
51,15
51,21
51,23
51,24
51,25
51,29
51,31
51,36
51,42
51,45
51,46
51,50
51,58
51,63
51,64
51,66
51,75
51,77
51,83
51,84
51,85
51,89
51,93
51,94
51,97
51,98
51,99
52,1
52,2
52,5
52,9
52,11
52,13
52,17
52,18
52,19
52,20
52,25
52,31
52,33
52,34
52,37
52,40
52,41
52,47
52,49
52,52
52,71
52,73
52,76
52,79
52,84
52,85
52,86
52,87
52,98
53,2
53,5
53,6
53,7
53,8
53,9
53,10
53,15
53,22
53,23
53,24
53,26
53,28
53,32
53,34
53,41
53,46
53,48
53,54
53,63
53,67
53,70
53,73
53,75
53,77
53,82
53,85
53,90
53,94
53,97
53,99
54,1
54,3
54,5
54,11
54,13
54,14
54,18
54,20
54,22
54,24
54,25
54,26
54,27
54,30
54,32
54,38
54,42
54,45
54,46
54,47
54,48
54,54
54,56
54,57
54,59
54,60
54,61
54,66
54,67
54,72
54,73
54,74
54,76
54,77
54,79
54,81
54,85
54,86
54,87
54,89
54,93
54,95
54,99
55,5
55,9
55,11
55,13
55,15
55,17
55,18
55,21
55,23
55,24
55,37
55,40
55,43
55,44
55,45
55,46
55,49
55,51
55,58
55,62
55,63
55,64
55,67
55,70
55,71
55,72
55,73
55,82
55,83
55,87
55,89
55,91
55,96
55,97
56,3
56,4
56,6
56,11
56,13
56,17
56,18
56,23
56,25
56,29
56,35
56,39
56,42
56,44
56,45
56,46
56,47
56,50
56,57
56,60
56,64
56,68
56,69
56,70
56,71
56,74
56,78
56,81
56,84
56,85
56,87
56,88
56,92
56,99
57,11
57,13
57,21
57,28
57,29
57,32
57,33
57,35
57,36
57,40
57,45
57,46
57,48
57,50
57,51
57,52
57,58
57,60
57,67
57,68
57,69
57,70
57,71
57,72
57,73
57,77
57,81
57,82
57,83
57,84
57,87
57,88
57,89
57,90
57,97
58,1
58,4
58,16
58,22
58,25
58,26
58,34
58,45
58,48
58,52
58,55
58,56
58,58
58,61
58,67
58,70
58,72
58,76
58,83
58,85
58,87
58,89
58,90
58,92
58,93
58,98
59,3
59,11
59,23
59,25
59,26
59,29
59,35
59,37
59,43
59,45
59,50
59,54
59,60
59,63
59,67
59,68
59,74
59,77
59,78
59,79
59,84
59,89
59,92
59,95
59,96
59,97
59,98
59,99
60,1
60,4
60,5
60,7
60,10
60,13
60,14
60,16
60,21
60,22
60,23
60,30
60,34
60,43
60,49
60,51
60,54
60,55
60,56
60,57
60,60
60,65
60,69
60,70
60,79
60,90
60,98
61,8
61,9
61,14
61,17
61,19
61,20
61,26
61,30
61,31
61,35
61,36
61,39
61,40
61,45
61,47
61,48
61,49
61,51
61,56
61,59
61,68
61,72
61,74
61,76
61,79
61,81
61,82
61,83
61,85
61,86
61,90
61,94
61,95
61,97
61,99
62,3
62,5
62,6
62,10
62,11
62,13
62,15
62,20
62,24
62,27
62,28
62,29
62,33
62,35
62,38
62,41
62,51
62,53
62,54
62,55
62,59
62,60
62,62
62,68
62,70
62,76
62,77
62,80
62,85
62,89
62,94
62,96
63,6
63,12
63,13
63,16
63,19
63,22
63,23
63,27
63,32
63,33
63,34
63,44
63,46
63,51
63,56
63,68
63,76
63,78
63,79
63,80
63,90
63,96
63,99
64,7
64,8
64,14
64,16
64,19
64,30
64,31
64,42
64,47
64,50
64,55
64,56
64,57
64,59
64,61
64,64
64,70
64,71
64,82
64,83
64,89
64,95
64,97
65,5
65,8
65,9
65,10
65,12
65,14
65,15
65,16
65,17
65,21
65,23
65,27
65,32
65,34
65,35
65,37
65,41
65,47
65,49
65,50
65,51
65,54
65,55
65,59
65,63
65,65
65,68
65,70
65,72
65,80
65,81
65,87
65,89
65,92
65,96
66,11
66,16
66,17
66,19
66,20
66,21
66,23
66,25
66,26
66,28
66,33
66,38
66,43
66,44
66,48
66,49
66,52
66,56
66,57
66,58
66,60
66,66
66,68
66,77
66,78
66,79
66,80
66,81
66,83
66,86
66,95
66,99
67,1
67,3
67,4
67,7
67,9
67,11
67,14
67,15
67,16
67,19
67,20
67,21
67,22
67,30
67,39
67,42
67,44
67,48
67,49
67,50
67,55
67,59
67,62
67,66
67,67
67,77
67,85
67,92
68,6
68,11
68,14
68,17
68,19
68,24
68,38
68,39
68,44
68,50
68,51
68,52
68,54
68,55
68,58
68,59
68,65
68,67
68,70
68,78
68,81
68,82
68,85
68,88
68,90
68,92
68,93
68,98
69,2
69,4
69,7
69,9
69,13
69,14
69,15
69,22
69,26
69,29
69,30
69,31
69,35
69,36
69,38
69,40
69,43
69,44
69,46
69,47
69,52
69,53
69,54
69,55
69,59
69,62
69,64
69,94
69,98
69,99
70,1
70,5
70,7
70,9
70,10
70,13
70,15
70,17
70,20
70,22
70,23
70,26
70,29
70,30
70,31
70,32
70,36
70,37
70,39
70,45
70,47
70,51
70,52
70,56
70,58
70,61
70,62
70,65
70,66
70,72
70,75
70,76
70,78
70,86
70,89
70,94
70,95
71,3
71,7
71,8
71,12
71,17
71,21
71,22
71,30
71,35
71,37
71,38
71,41
71,42
71,44
71,45
71,46
71,48
71,62
71,66
71,69
71,72
71,87
71,90
71,94
72,13
72,14
72,15
72,16
72,18
72,19
72,20
72,21
72,22
72,25
72,28
72,38
72,41
72,42
72,45
72,48
72,56
72,57
72,58
72,60
72,66
72,67
72,68
72,76
72,77
72,83
72,84
72,87
72,89
72,90
72,94
72,97
72,99
73,1
73,2
73,3
73,6
73,7
73,10
73,11
73,12
73,14
73,19
73,22
73,29
73,32
73,34
73,44
73,45
73,53
73,62
73,63
73,67
73,72
73,74
73,77
73,83
73,86
73,87
73,90
73,93
73,95
73,97
73,99
74,1
74,2
74,4
74,5
74,6
74,7
74,12
74,16
74,23
74,25
74,29
74,31
74,33
74,35
74,41
74,42
74,44
74,45
74,46
74,48
74,60
74,63
74,66
74,69
74,71
74,74
74,77
74,81
74,92
74,94
74,97
74,98
75,1
75,4
75,5
75,9
75,12
75,17
75,21
75,29
75,31
75,34
75,36
75,42
75,44
75,47
75,49
